자치구,안심 주소,CCTV 용도,위도,경도,CCTV 수량,수정 일시
svcareaid,addr,cctvuse,wgsxpt,wgsypt,qty,updtdate
영등포구,버드나루로4길 8,고정식,37.5216154406755,126.912695641649,1,2021-01-15
영등포구,가마산로47길 13,신우어린이공원#2,도심공원,37.5031275492871,126.899144951939,1,2021-01-15
영등포구,신길로29가길 10,근처 꿈에그린어린이공원#1,도심공원,37.5033309601352,126.908659147879,1,2021-01-15
영등포구,가마산로47길 13,신우어린이공원#1,도심공원,37.5034648692568,126.899050714436,1,2021-01-15
영등포구,신길센트럴자이 103동옆 공원,도심공원,37.5041806444466,126.906867393701,1,2021-01-15
영등포구,신길센트럴자이 103동옆 공원,도심공원,37.5041869105738,126.906814595955,1,2021-01-15
영등포구,신길센트럴자이 103동옆 공원,도심공원,37.5042116476942,126.906850857735,1,2021-01-15
영등포구,신길센트럴자이 103동옆 공원,도심공원,37.5042242248926,126.906801351359,1,2021-01-15
영등포구,도신로68,신길우성1차 103동 근처 차없는거리공원#1,도심공원,37.5045606428319,126.898980793638,1,2021-01-15
영등포구,도신로68,신길우성1차 103동 근처 차없는거리공원#1,도심공원,37.5046125383617,126.898926961834,1,2021-01-15
영등포구,도신로68,신길우성1차 103동 근처 차없는거리공원#1,도심공원,37.5046644308854,126.898869698415,1,2021-01-15
영등포구,도신로 1,대림유수지#2,도심공원,37.5046957368564,126.894438249965,1,2021-01-15
영등포구,도신로 1,대림유수지#2,도심공원,37.5047123234982,126.894306318585,1,2021-01-15
영등포구,도신로 1,대림유수지#2,도심공원,37.5048035970871,126.894263439659,1,2021-01-15
영등포구,도신로 1,대림유수지#1,도심공원,37.5049206292249,126.89485596982,1,2021-01-15
영등포구,신길동 4934-4 매낙골근린공원#1,도심공원,37.506264639179,126.915606721289,1,2021-01-15
영등포구,신길동 4934-4 매낙골근린공원#2,도심공원,37.5068937925397,126.915341171806,1,2021-01-15
영등포구,신길로40길 6-1,근처 공영주차장 위 덕천길마을마당공원#1,도심공원,37.5069928121787,126.911652014826,1,2021-01-15
영등포구,신길로40길 6-1,근처 공영주차장 위 덕천길마을마당공원#1,도심공원,37.506993346774,126.911801917386,1,2021-01-15
영등포구,신길로40길 6-1,근처 공영주차장 위 덕천길마을마당공원#1,도심공원,37.5070476183798,126.911674772398,1,2021-01-15
영등포구,신길로40길 6-1,근처 공영주차장 위 덕천길마을마당공원#2,도심공원,37.507439725419,126.911391540096,1,2021-01-15
영등포구,신길동 4934-4 매낙골근린공원#3,도심공원,37.5077532623638,126.91544791199,1,2021-01-15
영등포구,신길로41라길 5-1 감나무마을마당공원#2,도심공원,37.5078404031645,126.908320096136,1,2021-01-15
영등포구,신길로41라길 5-1 감나무마을마당공원#2,도심공원,37.5078421936243,126.90827613167,1,2021-01-15
영등포구,신길로41다길 4-1,감나무마을마당공원#1,도심공원,37.508133692056,126.908795412582,1,2021-01-15
영등포구,여의대방로49길 16,근처 신일어린이공원#1,도심공원,37.5100781508206,126.922280217196,1,2021-01-15
영등포구,도림동 23-1 고추말어린이공원#1,도심공원,37.5118951136903,126.907338466945,1,2021-01-15
영등포구,노량진로 7,헌혈의집 뒷편 경부3녹지대#2,도심공원,37.5129380291243,126.926151270398,1,2021-01-15
영등포구,영등포로 423,신양치안센터건물 뒷편 경부3녹지대#1,도심공원,37.5130409336106,126.925432760683,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#14(자연학습장),도심공원,37.5138327453834,126.909866778876,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#6(어린이놀이터),도심공원,37.5138789014635,126.910256734107,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#3(풋살경기장),도심공원,37.514517729856,126.910915636928,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#13(문화마당),도심공원,37.5145540665779,126.910892773523,1,2021-01-15
영등포구,여의대방로61길 2,천록빌딩 뒷편 전철아파트소공원#1,도심공원,37.5145673659925,126.926022839304,1,2021-01-15
영등포구,여의대방로61길 2,천록빌딩 뒷편 전철아파트소공원#1,도심공원,37.5146530958619,126.92588209497,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#4(벽천분수대#3),도심공원,37.5147030481574,126.911704957649,1,2021-01-15
영등포구,영등포동 649-1 위브마을마당공원#1,도심공원,37.5148612934433,126.912326786663,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#5(벽천분수대#2),도심공원,37.5148810275221,126.911421183033,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#2(벽천분수대#1),도심공원,37.5149284424124,126.911420538383,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#15,도심공원,37.5150093908577,126.911329253003,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#15,도심공원,37.5150338370889,126.911344187279,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#9(정문),도심공원,37.5152454663698,126.911768812267,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#12(후문),도심공원,37.5153057334054,126.909540638587,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#16,도심공원,37.5153802825606,126.910808816085,1,2021-01-15
영등포구,문래동3가 60-2 문래근린공원#1,도심공원,37.5153999606799,126.893828763825,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#16,도심공원,37.5154410187105,126.910739909231,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#16,도심공원,37.5154410865253,126.910828195398,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#16,도심공원,37.5155185638857,126.910829598028,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#7(사각연못),도심공원,37.5157783664291,126.910345113112,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#1(관리동),도심공원,37.5158181919198,126.912157934682,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#8(배드민턴),도심공원,37.516309883924,126.911785494428,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#11(게이트볼장),도심공원,37.5163500440572,126.911305103464,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#10(농구장),도심공원,37.5164874718458,126.911770317825,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#17,도심공원,37.5165367194226,126.911138120635,1,2021-01-15
영등포구,영등포동 582-6 영등포공원#17,도심공원,37.5165391410787,126.911187498882,1,2021-01-15
영등포구,문래동5가 22-3 진주공원#1,도심공원,37.5169722373971,126.885278979523,1,2021-01-15
영등포구,선유서로9길 3 생활권 녹지공원#2,도심공원,37.5170201730718,126.883651358535,1,2021-01-15
영등포구,선유서로9길 3 생활권 녹지공원#2,도심공원,37.5170344061561,126.883581004948,1,2021-01-15
영등포구,선유서로9길 3 생활권 녹지공원#1,도심공원,37.5170837904801,126.883280106125,1,2021-01-15
영등포구,문래동5가 22-3 진주공원#1,도심공원,37.5170866784026,126.885293766123,1,2021-01-15
영등포구,선유서로9길 3 생활권 녹지공원#1,도심공원,37.5170908252301,126.883163375071,1,2021-01-15
영등포구,선유서로9길 3 생활권 녹지공원#1,도심공원,37.5171074103946,126.883061592999,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#3,도심공원,37.5172808375791,126.93130672616,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#3,도심공원,37.5173080566533,126.931459092881,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#3,도심공원,37.5173340578284,126.931360701387,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#1,도심공원,37.5174169301172,126.9296755044,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#2,도심공원,37.5174327662323,126.930238142037,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#2,도심공원,37.5174433697303,126.930032973144,1,2021-01-15
영등포구,의사당대로 지하166,자매근린공원#2,도심공원,37.5174750451426,126.930377717616,1,2021-01-15
영등포구,문래동3가 60-2 문래근린공원#2,도심공원,37.5180370999292,126.894230642475,1,2021-01-15
영등포구,문래동3가 60-2 문래근린공원#3,도심공원,37.5183547197505,126.893743384244,1,2021-01-15
영등포구,문래동3가 94-1 목화마을공원#1,도심공원,37.5193491577079,126.890038459341,1,2021-01-15
영등포구,문래동3가 94-1 목화마을공원#1,도심공원,37.5193992438766,126.889871741346,1,2021-01-15
영등포구,문래동3가 94-1 목화마을공원#1,도심공원,37.5194196309017,126.890019524727,1,2021-01-15
영등포구,문래동3가 94-1 목화마을공원#1,도심공원,37.5194482365045,126.890135285343,1,2021-01-15
영등포구,문래동3가 94-1 목화마을공원#2,도심공원,37.5196771044181,126.890165477475,1,2021-01-15
영등포구,문래동6가 25-1 문래소공원#1,도심공원,37.519699485376,126.88674062209,1,2021-01-15
영등포구,영등포동 2가 222 중마루공원#1(족구장),도심공원,37.5197168786563,126.911716094751,1,2021-01-15
영등포구,문래로4길 4,현대1차,2차 사이 사거리앞 글마당공원#1,도심공원,37.5198598879633,126.883747380086,1,2021-01-15
영등포구,문래로4길 4,현대1차,2차 사이 사거리앞 글마당공원#1,도심공원,37.5198784934482,126.883562504812,1,2021-01-15
영등포구,영등포동 2가 222 중마루공원#2(분수대),도심공원,37.5199079203891,126.91144382574,1,2021-01-15
영등포구,문래동6가 25-1 문래소공원#2,도심공원,37.519955138359,126.887044974893,1,2021-01-15
영등포구,문래로4길 4,현대1차,2차 사이 사거리앞 글마당공원#1,도심공원,37.519966353438,126.883585393193,1,2021-01-15
영등포구,영등포동 2가 222 중마루공원#3(관리사무소),도심공원,37.5201507988512,126.911114019421,1,2021-01-15
영등포구,문래로 95,한국전력공사 영등포점 주차장 왼편 차없는거리공원#1,도심공원,37.5202997392395,126.893867520409,1,2021-01-15
영등포구,63로 45,자유어린이공원#2,도심공원,37.5203123583657,126.93586186601,1,2021-01-15
영등포구,문래로 95,한국전력공사 영등포점 주차장 왼편 차없는거리공원#1,도심공원,37.5203234620443,126.893740286006,1,2021-01-15
영등포구,63로 45,자유어린이공원#2,도심공원,37.5203422466071,126.93595467037,1,2021-01-15
영등포구,63로 45,자유어린이공원#2,도심공원,37.5203949303664,126.935875552865,1,2021-01-15
영등포구,63로 45,자유어린이공원#1,도심공원,37.5206711502777,126.936392089027,1,2021-01-15
영등포구,63로 45,평화어린이공원#1,도심공원,37.5207851530457,126.938298337184,1,2021-01-15
영등포구,63로 45,평화어린이공원#1,도심공원,37.5208441122485,126.938378973936,1,2021-01-15
영등포구,63로 45,평화어린이공원#1,도심공원,37.5209449039076,126.938491285182,1,2021-01-15
영등포구,영등포로35길 13,중앙어린이공원#1,도심공원,37.5213702205774,126.903764470005,1,2021-01-15
영등포구,영등포로35길 13,중앙어린이공원#2,도심공원,37.5213715846924,126.903615022741,1,2021-01-15
영등포구,여의동 50-2 평화어린이공원,도심공원,37.5213835403206,126.93853437422,1,2021-01-15
영등포구,양평동 498, 오목교 인근 안양천보행로,도심공원,37.5227714845792,126.881259086411,1,2021-01-15
영등포구,선유로23길 18,양남어린이공원#1,도심공원,37.5234943868277,126.888149619645,1,2021-01-15
영등포구,영등포로 7,근처 양평동불량주택#1,도심공원,37.5237614431688,126.881830334704,1,2021-01-15
영등포구,영등포로 7,근처 양평동불량주택#1,도심공원,37.5238592791741,126.88192595729,1,2021-01-15
영등포구,당산로27길 12, 당산근린공원#2,도심공원,37.5250567271245,126.895622564163,1,2021-01-15
영등포구,당산로27길 12, 당산근린공원#1,도심공원,37.5256236914886,126.895178026768,1,2021-01-15
영등포구,영등포동8가 28 서강어린이공원#1,도심공원,37.5257347104705,126.905995290573,1,2021-01-15
영등포구,영등포동8가 28 서강어린이공원#1,도심공원,37.5257808276333,126.905893386272,1,2021-01-15
영등포구,영등포동8가 28 서강어린이공원#1,도심공원,37.5257937252104,126.905994514929,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#4,도심공원,37.5275776201104,126.88912818421,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#4,도심공원,37.5275847078331,126.889188494281,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#4,도심공원,37.5276058492103,126.889241427117,1,2021-01-15
영등포구,버드나루로 104,근처 나루마을마당공원,도심공원,37.5277822719192,126.908518442309,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#3,도심공원,37.5285045943712,126.889275390265,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#3,도심공원,37.5285596555637,126.889265008977,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#3,도심공원,37.5285608790113,126.88931944361,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#3,도심공원,37.5286253321603,126.889328174621,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#2,도심공원,37.5286575303926,126.88992104328,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#2,도심공원,37.5286598196092,126.889863660815,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#2,도심공원,37.5286867831454,126.88987833321,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#2,도심공원,37.5287090138917,126.889844461129,1,2021-01-15
영등포구,양평동3가 57-3 양평유수지 생태공원#2,도심공원,37.5287231301963,126.889903290448,1,2021-01-15
영등포구,당산동4가 10-2,도심공원,37.528740541076,126.90378941516,1,2021-01-15
영등포구,당산동4가 10-2,도심공원,37.5287983733225,126.903817401785,1,2021-01-15
영등포구,당산동4가 10-2,도심공원,37.5288597250439,126.903777286517,1,2021-01-15
영등포구,선유로33길 18,대우이안1차오피스텔 101동앞 양평유수지#1,도심공원,37.5291136351302,126.890433537587,1,2021-01-15
영등포구,당산동5가 4-13 (센트럴아이파크 107동옆),도심공원,37.5299780866499,126.901841445715,1,2021-01-15
영등포구,당산동5가 4-13 (센트럴아이파크 107동옆),도심공원,37.5300585039503,126.901899558946,1,2021-01-15
영등포구,당산동5가 4-13 (센트럴아이파크 107동옆),도심공원,37.5301342731433,126.901944093744,1,2021-01-15
영등포구,양평동3가 75-4 생활권공원내,도심공원,37.530157074751,126.892474172033,1,2021-01-15
영등포구,양평동3가 75-4 생활권공원내,도심공원,37.5302165361444,126.892327411622,1,2021-01-15
영등포구,양평동3가 75-4 생활권공원내,도심공원,37.5307907339692,126.890943323261,1,2021-01-15
영등포구,양평동3가 75-4 생활권공원내,도심공원,37.5308765450869,126.89093421648,1,2021-01-15
영등포구,당산동5가 4-23 꽃담소공원#2,도심공원,37.5310345589321,126.899973828148,1,2021-01-15
영등포구,당산동5가 4-23 꽃담소공원#1,도심공원,37.5317246172919,126.900582050497,1,2021-01-15
영등포구,당산동6가 10-7 강마을어린이공원#1,도심공원,37.5328359198794,126.906898363482,1,2021-01-15
영등포구,양평로14길 20,선유봉마을마당공원#1,도심공원,37.5368790454188,126.900102604682,1,2021-01-15
영등포구,양평로14길 20,선유봉마을마당공원#1,도심공원,37.5369380081245,126.900108039071,1,2021-01-15
영등포구,양평로14길 20,선유봉마을마당공원#1,도심공원,37.5369852603355,126.900134648193,1,2021-01-15
영등포구,양평로14길 20,선유봉마을마당공원#1,도심공원,37.5369874096001,126.899972559006,1,2021-01-15
영등포구,양평동4가 301-7 양평어린이공원#2,도심공원,37.5379683137165,126.898174121132,1,2021-01-15
영등포구,양평동4가 301-7 양평어린이공원#1,도심공원,37.5382613439458,126.897961166493,1,2021-01-15
영등포구,양평로22사길 9,근처 양평가로녹지대#1,도심공원,37.541056906227,126.895196601694,1,2021-01-15
영등포구,양평로28사길 13,근처 양평가로녹지대#2,도심공원,37.5433428642859,126.891186150532,1,2021-01-15
영등포구,양평로28사길 23,근처 양평가로녹지대#3,도심공원,37.5440301909007,126.889989312482,1,2021-01-15
영등포구,시흥대로 591,방범,37.4853191660684,126.903173643665,1,2021-01-15
영등포구,시흥대로 591,방범,37.4854244412682,126.903176377575,1,2021-01-15
영등포구,시흥대로 591,방범,37.4854748942359,126.903302674872,1,2021-01-15
영등포구,시흥대로 589-8,LG신대림자이APT 202동 주차장출입구앞 부근,방범,37.4855994225406,126.902170180109,1,2021-01-15
영등포구,대림2동 1103-13,방범,37.4861553927168,126.900484608504,1,2021-01-15
영등포구,대림2동 1103-13,방범,37.4862474983482,126.900408181006,1,2021-01-15
영등포구,대림2동 1103-13,방범,37.4862593520213,126.900253386173,1,2021-01-15
영등포구,도림천로 429-1,대림하나아트빌 106동 대로변앞,방범,37.4869804560259,126.898729170067,1,2021-01-15
영등포구,도림천로 429-1,대림하나아트빌 106동 대로변앞,방범,37.4870622406082,126.898628090795,1,2021-01-15
영등포구,디지털로38길 20-20,방범,37.487165022937,126.900390165864,1,2021-01-15
영등포구,디지털로38길 20-20,방범,37.4871873411964,126.900454835331,1,2021-01-15
영등포구,디지털로38길 20-20,사거리앞,방범,37.4872464034601,126.900368268674,1,2021-01-15
영등포구,디지털로38길 20-20,사거리앞,방범,37.4872987876434,126.900296398906,1,2021-01-15
영등포구,디지털로38길 20-20,사거리앞,방범,37.4873060277004,126.900399600418,1,2021-01-15
영등포구,디지털로38길 20-5,방범,37.4875026924558,126.900885447871,1,2021-01-15
영등포구,디지털로38길 26,방범,37.4875683622101,126.901496369916,1,2021-01-15
영등포구,디지털로38길 26,방범,37.4875963413027,126.901458937079,1,2021-01-15
영등포구,도림천로 417(구로1교 사거리),방범,37.487635034033,126.89775409103,1,2021-01-15
영등포구,도림천로 417(구로1교 사거리),방범,37.487747855147,126.897801724788,1,2021-01-15
영등포구,디지털로 338-11,방범,37.487754748038,126.899183541853,1,2021-01-15
영등포구,디지털로38길 14-5,방범,37.4877651881184,126.900087300917,1,2021-01-15
영등포구,디지털로 338-11,방범,37.4877927562521,126.899122933496,1,2021-01-15
영등포구,디지털로38길 16,삼거리앞,방범,37.4878375850005,126.900438893103,1,2021-01-15
영등포구,도림천로 417(구로1교 사거리),방범,37.4878444422838,126.897709687695,1,2021-01-15
영등포구,디지털로48길 23-1,주차장 담벼락앞,방범,37.487844862246,126.901615293593,1,2021-01-15
영등포구,도림천로 417(구로1교 사거리),방범,37.4878666380519,126.89796698706,1,2021-01-15
영등포구,시흥대로175가길 12,방범,37.4879002382701,126.903266528897,1,2021-01-15
영등포구,디지털로38길 16,삼거리앞,방범,37.4879031817434,126.90048517538,1,2021-01-15
영등포구,디지털로48길 23-1,주차장 담벼락앞,방범,37.4879393986443,126.901684585869,1,2021-01-15
영등포구,디지털로48길 23-1,주차장 담벼락앞,방범,37.4879433880977,126.901733975494,1,2021-01-15
영등포구,시흥대로175가길 8,방범,37.4879444530027,126.903761590198,1,2021-01-15
영등포구,시흥대로175가길 8,방범,37.4879488646163,126.90369128051,1,2021-01-15
영등포구,디지털로48길 27-2,삼거리앞,방범,37.4879534052736,126.901983389733,1,2021-01-15
영등포구,디지털로48길 23-1,주차장 담벼락앞,방범,37.4879873587295,126.901631572998,1,2021-01-15
영등포구,디지털로 335,방범,37.4879923577652,126.898159473212,1,2021-01-15
영등포구,디지털로38길 11-1,방범,37.4880042555272,126.900283294288,1,2021-01-15
영등포구,디지털로 335,방범,37.4880433869092,126.898199869999,1,2021-01-15
영등포구,디지털로38길 11-1,방범,37.4880437321446,126.900202365662,1,2021-01-15
영등포구,디지털로38길 11-1,방범,37.4880540840332,126.900318150508,1,2021-01-15
영등포구,디지털로 338,방범,37.4880628111733,126.898724388004,1,2021-01-15
영등포구,디지털로 338,방범,37.4880721800192,126.898532908813,1,2021-01-15
영등포구,디지털로 335,방범,37.4880928503914,126.898164981342,1,2021-01-15
영등포구,디지털로38길 8-8,방범,37.4881059628094,126.8995749253,1,2021-01-15
영등포구,디지털로38길 8-8,방범,37.488157763894,126.899640950667,1,2021-01-15
영등포구,디지털로 338,방범,37.4882010405617,126.898682315274,1,2021-01-15
영등포구,디지털로38길 8-8,방범,37.4882132489559,126.899693056233,1,2021-01-15
영등포구,디지털로48나길 5,방범,37.4882927375328,126.901980204004,1,2021-01-15
영등포구,디지털로48나길 5,방범,37.4883691847559,126.902026000836,1,2021-01-15
영등포구,도림천로15길 2,대로변앞,방범,37.4883974155773,126.897396378936,1,2021-01-15
영등포구,디지털로40길 14,사거리앞,방범,37.4884529169186,126.900736911946,1,2021-01-15
영등포구,디지털로48나길 5,방범,37.4884794996584,126.902000634698,1,2021-01-15
영등포구,도림천로15길 2,대로변앞,방범,37.488481167112,126.89734067852,1,2021-01-15
영등포구,디지털로48길 21-6,방범,37.4885028986532,126.901743245008,1,2021-01-15
영등포구,디지털로48길 19,사거리앞,방범,37.4885056893967,126.901277854751,1,2021-01-15
영등포구,도림천로15길 2,대로변앞,방범,37.4885424691453,126.897454996455,1,2021-01-15
영등포구,도림천로15길 2,대로변앞,방범,37.48855550693,126.897291388466,1,2021-01-15
영등포구,디지털로48길 19,사거리앞,방범,37.4885616448828,126.901199996272,1,2021-01-15
영등포구,대림로7길 16-1,사거리앞,방범,37.4886381775583,126.903352821799,1,2021-01-15
영등포구,대림로7길 16-1,사거리앞,방범,37.4887077343602,126.903405690075,1,2021-01-15
영등포구,시흥대로 639(대림사거리),방범,37.4887531676923,126.906010541983,1,2021-01-15
영등포구,디지털로38길 5-10,방범,37.4887635520134,126.900305731081,1,2021-01-15
영등포구,디지털로38길 5-10,방범,37.4887722911745,126.900248738371,1,2021-01-15
영등포구,디지털로38길 5-10,방범,37.4888293925951,126.90022476605,1,2021-01-15
영등포구,도림천로15길 9,사거리앞,방범,37.4888407414543,126.898159080971,1,2021-01-15
영등포구,디지털로 349,방범,37.4888745980797,126.89923548757,1,2021-01-15
영등포구,디지털로48가길 10-17,방범,37.4888972078758,126.902263254903,1,2021-01-15
영등포구,시흥대로 639(대림사거리),방범,37.4889226723442,126.906022442563,1,2021-01-15
영등포구,디지털로48길 12,사거리앞,방범,37.4889659976267,126.900907766196,1,2021-01-15
영등포구,디지털로48나길 11,사거리앞,방범,37.4890044607516,126.901807755668,1,2021-01-15
영등포구,대림로7길 13,사거리앞,방범,37.489005470714,126.903781197474,1,2021-01-15
영등포구,시흥대로 639(대림사거리),방범,37.4890072118359,126.906207670722,1,2021-01-15
영등포구,디지털로48길 12,사거리앞,방범,37.4890219796277,126.900861319774,1,2021-01-15
영등포구,시흥대로177길 11,삼거리앞,방범,37.4890269447514,126.90480843431,1,2021-01-15
영등포구,대림로7길 13,사거리앞,방범,37.48903876104,126.903679436288,1,2021-01-15
영등포구,시흥대로 639(대림사거리),방범,37.4890606028984,126.905902449351,1,2021-01-15
영등포구,시흥대로177길 11,삼거리앞,방범,37.4890708382418,126.904688804195,1,2021-01-15
영등포구,대림로7길 13,사거리앞,방범,37.4891222418978,126.903733178086,1,2021-01-15
영등포구,시흥대로177길 11,삼거리앞,방범,37.4891585521222,126.904549092034,1,2021-01-15
영등포구,도림천로15길 1-18,방범,37.48917800785,126.896865071743,1,2021-01-15
영등포구,디지털로 353,방범,37.4892294813669,126.899579567467,1,2021-01-15
영등포구,디지털로 353,방범,37.4892711517345,126.899524164217,1,2021-01-15
영등포구,도림천로15길 1-18,방범,37.4892841878435,126.896855733091,1,2021-01-15
영등포구,도림천로15길 1-18,방범,37.4892858393961,126.896653539049,1,2021-01-15
영등포구,도림천로15길 1-18,방범,37.4892898978518,126.897101571914,1,2021-01-15
영등포구,디지털로37길 8,방범,37.4893031050664,126.898759288172,1,2021-01-15
영등포구,디지털로48가길 11,사거리앞,방범,37.4893043148404,126.902099014971,1,2021-01-15
영등포구,도림천로15길 1-18,방범,37.4893410391782,126.896963642629,1,2021-01-15
영등포구,디지털로48가길 11,사거리앞,방범,37.4893575086056,126.902149438612,1,2021-01-15
영등포구,디지털로37길 8,방범,37.4893663962033,126.898726437271,1,2021-01-15
영등포구,디지털로48가길 11,사거리앞,방범,37.4893720585743,126.902034537533,1,2021-01-15
영등포구,디지털로37길 9-16,사거리앞,방범,37.4893743408069,126.898192102238,1,2021-01-15
영등포구,대림로7길 9,방범,37.489383464524,126.904085291456,1,2021-01-15
영등포구,디지털로37길 9-16,사거리앞,방범,37.4893991470966,126.898107648061,1,2021-01-15
영등포구,디지털로 355,도로변앞,방범,37.4893997891837,126.899773994433,1,2021-01-15
영등포구,디지털로37길 9-16,사거리앞,방범,37.4894110011755,126.898159649588,1,2021-01-15
