"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"서초구","내곡동 139","도심공원","37.4557054827133","127.061773948073","1","2021-01-19"
"서초구","내곡동 139","도심공원","37.4557106221309","127.061762854384","1","2021-01-19"
"서초구","내곡동 192-1","도심공원","37.4561688150918","127.062968494506","1","2021-01-19"
"서초구","양재1동 774","도심공원","37.4579944332423","127.019908548839","1","2021-01-19"
"서초구","양재1동 774","도심공원","37.4586794298635","127.020136633859","1","2021-01-19"
"서초구","양재1동 729","도심공원","37.4631558276281","127.025285468681","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4665781332784","127.038121314211","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4675137485072","127.037878016734","1","2021-01-19"
"서초구","양재2동 200","도심공원","37.4676218259901","127.030048474762","1","2021-01-19"
"서초구","양재2동 357","도심공원","37.4681298079429","127.043979734182","1","2021-01-19"
"서초구","양재2동 200","도심공원","37.4693736630681","127.031552976147","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4694137893312","127.035889178535","1","2021-01-19"
"서초구","양재2동 370-4","도심공원","37.4703264373639","127.044805074268","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4703426820237","127.037077183881","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4706398782744","127.036715027359","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4709523972016","127.034331836455","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4710466892804","127.034864017412","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.47107366019","127.034854434033","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4711048447495","127.035529023907","1","2021-01-19"
"서초구","양재2동 390","도심공원","37.4712887620833","127.046872348343","1","2021-01-19"
"서초구","양재2동 390","도심공원","37.4715830358354","127.046474351293","1","2021-01-19"
"서초구","양재2동 399","도심공원","37.4716136580283","127.048868875423","1","2021-01-19"
"서초구","양재2동 311","도심공원","37.4717116535794","127.042387012379","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4717209059591","127.033143843086","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4717566244075","127.034254277372","1","2021-01-19"
"서초구","양재2동 311","도심공원","37.4720691136996","127.042958538245","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.472257179881","127.036777526056","1","2021-01-19"
"서초구","양재2동 236","도심공원","37.4724854987352","127.035198112653","1","2021-01-19"
"서초구","양재1동 33-5","도심공원","37.4727553701814","127.026783835565","1","2021-01-19"
"서초구","양재1동 33-5","도심공원","37.472830176445","127.026734411077","1","2021-01-19"
"서초구","양재1동 (우면동) 71","도심공원","37.4731376612479","127.028809414511","1","2021-01-19"
"서초구","양재1동 (우면동) 71","도심공원","37.4731958523432","127.028942055971","1","2021-01-19"
